location,year,deaths,incidence,region,"medical doctors per 10,000","nurses and midwifes per 10,000","pharmacists per 10,000","dentists per 10,000",composite_score,rank
Belarus,2018,0.3153519501062352,0.7665325805630612,Europe,0.595343235648334,0.6061394086720561,0.22398309561542526,0.3599246231155779,0.4944877069517861,32.0
France,2018,0.5438940530367178,0.649028763903055,Europe,0.42513046969088725,0.5117304539544348,0.49815108293713684,0.41143216080402006,0.4943872427752065,33.0
Israel,2018,0.7911627258321292,0.6402226924781409,Europe,0.46032383246353553,0.2980948612131833,0.47437929212889596,0.5018844221105527,0.4902248488464388,34.0
Hungary,2018,0.2644257597950017,0.9192338564325603,Europe,0.44787903117891087,0.30482220589066644,0.42313787638668776,0.4415829145728643,0.48678750709371715,35.0
Saudi Arabia,2018,0.8635606566139837,0.8011440378235049,Eastern Mediterranean,0.3829787234042554,0.33082706766917286,0.5060750132065505,0.3467336683417085,0.4834911249977103,36.0
Slovakia,2018,0.4731538264869053,0.9210099992734744,Europe,0.46647932557205946,0.32788738764203734,0.422081352350766,0.32097989949748745,0.4804200918975101,37.0
United States of America,2018,0.5635322603703672,0.5880041838191443,Americas,0.33600963468486555,0.6423766182373225,0.48758584257791865,0.3737437185929648,0.4789884473529571,38.0
Costa Rica,2018,0.7755662539941313,0.6618407414028666,Americas,0.29653418974976586,0.1485103736785573,0.5456946645536187,0.6494974874371858,0.4755420568878386,39.0
Canada,2018,0.6193538011712147,0.5579453934585596,Americas,0.3176769704268701,0.5484764542936288,0.5419968304278923,0.4126884422110553,0.4745560128670451,40.0
New Zealand,2018,0.6776822946433616,0.5324931748319044,Western Pacific,0.43811053124581834,0.5956243993442252,0.3666138404648706,0.38505025125628134,0.46941598287424935,41.0
Palestine,2018,0.9089719676702779,0.808067223804164,Eastern Mediterranean,0.2851197644854811,0.09763129628582734,0.5965134706814581,0.45320351758793964,0.4639884815500043,42.0
Chile,2018,0.7327681860752087,0.6441108304288008,Americas,0.3388197511039744,0.17666346316920117,0.2752245113576334,0.7814070351758793,0.46216987814826815,43.0
United Kingdom,2018,0.5347317430846867,0.7242642882275225,Europe,0.37347785360631613,0.46757872123918814,0.4521922873745378,0.32914572864321606,0.462151498774799,44.0
Mongolia,2018,0.726153373351712,0.9774670397613952,Western Pacific,0.4668807707747893,0.22562044208265022,0.3597464342313788,0.25690954773869346,0.46019509967315153,45.0
Latvia,2018,0.1893622920845881,0.7830616815661859,Europe,0.4370400107052055,0.2449544914918876,0.4516640253565769,0.44346733668341703,0.45299216954379457,46.0
Syrian Arab Republic,2018,0.6060321056987128,0.7807678922602199,Eastern Mediterranean,0.19577144386457918,0.08835999773870767,0.6508188061278395,0.5477386934673367,0.4528320252880702,47.0
Colombia,2018,0.786592091040778,0.6490527262948951,Americas,0.2950622240064232,0.06354231443269828,0.08557844690966719,0.9999999999999999,0.4472351963012616,48.0
Netherlands,2018,0.5461904191199813,0.672327562504889,Europe,0.4810651679379099,0.6248516026909379,0.10935023771790808,0.34547738693467334,0.44502787284800455,49.0
Republic of Korea,2018,0.7474915736705372,0.7600596698026147,Western Pacific,0.3143315937374549,0.4053366498954151,0.3866877971473851,0.31344221105527637,0.440074200475001,50.0
Republic of Moldova,2018,0.4247821609672995,0.8027302954855706,Europe,0.42379231901512115,0.35310079710554576,0.2842049656629688,0.3417085427135678,0.4323266909904438,51.0
Cyprus,2018,0.6956369081817225,0.7033591571779558,Europe,0.36825906597082836,0.21001752501554635,0.3312202852614897,0.48241206030150746,0.4304296285727459,52.0
Kazakhstan,2018,0.6491540673779761,0.8844976645763964,Europe,0.46754984611267236,0.3613545141048109,0.26043317485472794,0.1564070351758794,0.42535753282072447,53.0
Kuwait,2018,0.9719543458932826,0.8403767129480387,Eastern Mediterranean,0.26669342968018206,0.3883204251229577,0.19228737453777073,0.29648241206030146,0.41248361728606253,54.0
Poland,2018,0.4355058174411506,0.9115753313845455,Europe,0.30830991569650745,0.3062920459042342,0.3983095615425251,0.2123115577889447,0.41214191270683825,55.0
Trinidad and Tobago,2018,0.576489892523762,0.7105057957651384,Americas,0.5221463936839288,0.20849115269376448,0.3312202852614897,0.2016331658291457,0.39997784098803374,56.0
Azerbaijan,2018,0.6915684987894793,1.0,Europe,0.42807440117757267,0.31488495675278416,0.03222398309561543,0.18844221105527637,0.3950221481656924,57.0
Oman,2018,0.9205731082429542,0.8479934751031132,Eastern Mediterranean,0.2765957446808511,0.2364181129515518,0.3090332805071316,0.196608040201005,0.38743582691471407,58.0
Serbia,2018,0.2775665615614238,0.9394650951601302,Europe,0.3919443329318882,0.3542879755780428,0.13893291072371897,0.17273869346733667,0.3792760494561352,59.0
Russian Federation,2018,0.340895026806183,0.7133174967022033,Europe,0.5432891743610331,0.47962010288880086,0.01901743264659271,0.17713567839195976,0.3778843860310832,60.0
Armenia,2018,0.557904871238764,0.8849952319293255,Europe,0.3821758329987957,0.24766804228616654,0.013206550449022716,0.2493718592964824,0.3565289372949689,61.0
Tajikistan,2018,0.8192985285258119,0.9772531814159434,Europe,0.25384718319282756,0.27649951947538015,0.13048071843634443,0.103643216080402,0.35391520434087775,62.0
Bosnia and Herzegovina,2018,0.41511214035080846,0.9262246856510057,Europe,0.32383246353539413,0.32313867375204924,0.07184363444268357,0.1545226130653266,0.3478367882335149,63.0
Mauritius,2018,0.5759631443638191,0.7540225384172639,Africa,0.24367723805700522,0.2048165526598451,0.3044902271526677,0.22594221105527637,0.3468438490355225,64.0
Kyrgyzstan,2018,0.784130254776538,0.9997713738956946,Europe,0.2824836076542219,0.2419017468483238,0.01584786053882726,0.11557788944723618,0.3374529522548206,65.0
Algeria,2018,0.819508123429197,0.819556514280675,Africa,0.22360497792051387,0.07417038837695744,0.2334918119387216,0.2280150753768844,0.330478885369478,66.0
Montenegro,2018,0.3735331756918938,0.9322502713739748,Europe,0.37093536732236054,0.28859743343320704,0.10248283148441627,0.02952261306532663,0.33045398449041147,67.0
Brunei Darussalam,2018,0.857678894449917,0.7160460571484646,Western Pacific,0.23096480663722738,0.35366612018768717,0.092445853143159,0.16206030150753767,0.3257732558561619,68.0
Turkmenistan,2018,0.6711544445780792,0.9787750129146534,Europe,0.2587983406931621,0.2009158233930691,0.08399366085578447,0.07286432160804018,0.3195740118900937,69.0
Iran (Islamic Republic of),2018,0.8178083289184801,0.7942271961238299,Eastern Mediterranean,0.19644051920246225,0.09876194245011022,0.1468568409931326,0.26695979899497485,0.3167808988894854,70.0
Malaysia,2018,0.7535850173356744,0.6334029634222378,Western Pacific,0.24367723805700522,0.21030018655661709,0.2150026413100898,0.18530150753768843,0.3116971755654557,71.0
Turkey,2018,0.7263463752328585,0.6604607941560754,Europe,0.23778937508363446,0.15252416756176154,0.20021130480718435,0.2280150753768844,0.30967539516412224,72.0
Maldives,2018,0.9286174692822368,0.6318995936121676,South-East Asia,0.2442124983273117,0.3436599016337836,0.115689381933439,0.03329145728643216,0.2938387954633249,73.0
Belize,2018,0.8006100882643139,0.6349425147610019,Americas,0.140372005887863,0.12058341342076997,0.37031167459059694,0.09422110552763818,0.2860389742680473,74.0
Panama,2018,0.7982435223139244,0.6689694813925868,Americas,0.21035728623042957,0.1613997399513822,0.10987849973586898,0.185929648241206,0.28504650895437383,75.0
India,2018,0.6692890046933475,0.5159771739865491,South-East Asia,0.10745349926401715,0.17038837695743114,0.46064447966191235,0.09987437185929648,0.27879746878181255,76.0
Egypt,2018,0.7581295636748042,0.814474007869427,Eastern Mediterranean,0.09086043088451762,0.08864265927977838,0.22451135763338614,0.11746231155778894,0.2758139709529257,77.0
Philippines,2018,0.7408212130192374,0.5335043967366169,Western Pacific,0.08805031446540883,0.25484764542936283,0.22292657157950346,0.15326633165829143,0.2633739075513103,78.0
Bahrain,2018,0.9289994883536195,0.8757613956956103,Eastern Mediterranean,0.09260002676301353,0.1105771948668664,0.0797675647120972,0.05087939698492462,0.25852422781837436,79.0
Peru,2018,0.794560401015532,0.575978965474657,Americas,0.17877693028234984,0.1560291706710385,0.05388272583201269,0.12123115577889446,0.23777975285319122,80.0
Cabo Verde,2018,0.6984778620728821,0.6247931847854418,Africa,0.09019135554663457,0.07202216066481995,0.17643951399894348,0.0992462311557789,0.2253066553602561,81.0
Nepal,2018,0.7116389167031812,0.6362681902171454,South-East Asia,0.09527632811454571,0.1630391768895924,0.048600105652403594,0.06092964824120602,0.21341442762552718,82.0
Paraguay,2018,0.7739041686204065,0.5432547602196764,Americas,0.19122173156697447,0.08881225620442082,0.017432646592709985,0.11055276381909547,0.21327194061718846,83.0
Guyana,2018,0.567594107953781,0.6512633770181053,Americas,0.23457781346179582,0.04505624964667307,0.004226096143687269,0.07412060301507536,0.21258787709337626,84.0
Sri Lanka,2018,0.7186660290124616,0.6836679673811503,South-East Asia,0.12324367723805701,0.10481089942902369,0.04120443740095088,0.03894472361809045,0.21164253795638818,85.0
Myanmar,2018,0.6103271864461,0.7937973240898288,South-East Asia,0.08818412953298543,0.04528237887952964,0.039619651347068144,0.042085427135678394,0.207039556316202,86.0
Bhutan,2018,0.7546923895340634,0.7180068243221418,South-East Asia,0.05138498594941791,0.0911866131494149,0.02958267300581088,0.04962311557788945,0.2014811026244042,87.0
Thailand,2018,0.630301836019253,0.494787888004381,South-East Asia,0.064365047504349,0.1389564135903669,0.10565240359218171,0.0678391959798995,0.18662256718446552,88.0
Timor-Leste,2018,0.7247881777328881,0.5755767665914489,South-East Asia,0.09112806101967083,0.08095426536265474,0.09878499735868991,0.003768844221105527,0.18601117216980126,89.0
Indonesia,2018,0.6938022601360805,0.5279850068830465,South-East Asia,0.05138498594941791,0.16185199841709536,0.044374009508716325,0.03580402010050251,0.17869274850864747,90.0
Afghanistan,2018,0.6086831075731434,0.8007856948646577,Eastern Mediterranean,0.035594807975378034,0.012719769348182485,0.01479133650290544,0.0031407035175879394,0.17846426631933976,91.0
Cambodia,2018,0.6782526179662094,0.7236515806590509,Western Pacific,0.02328382175832999,0.049578834303804616,0.02377179080824089,0.019472361809045224,0.1778951256196983,92.0
Guatemala,2018,0.7560029589558029,0.6814709631749982,Americas,0.04362371202997458,0.06150715133698909,0.001584786053882726,0.00672110552763819,0.1744987432972854,93.0
Ghana,2018,0.6714847824501657,0.5250118989248767,Africa,0.014318212230697177,0.23726609757476394,0.01531959852086635,0.014447236180904523,0.17246195284584126,94.0
Bangladesh,2018,0.7538151015631719,0.5450206734534411,South-East Asia,0.07172487622106251,0.013567753971394654,0.09344955097728473,0.03706030150753768,0.17237722239807712,95.0
Pakistan,2018,0.6994586861572344,0.46111137719268913,Eastern Mediterranean,0.11775725946741605,0.037820114195262586,0.07818277865821448,0.05653266331658291,0.17092797854223118,96.0
Botswana,2018,0.6135412422753317,0.36708931279772505,Africa,0.048842499665462336,0.17519362315563344,0.035393555203380875,0.02638190954773869,0.14580297324689337,97.0
Mauritania,2018,0.7662417637650907,0.487978670473874,Africa,0.021276595744680854,0.04895697891344903,0.008980454305335447,0.016331658291457284,0.1389310628894131,98.0
Gabon,2018,0.6392915298296828,0.3009634796195151,Africa,0.07774655426200991,0.14274407824071458,0.05388272583201269,0.011306532663316582,0.13683725236007563,99.0
Gambia,2018,0.6766182689389522,0.5617804199377319,Africa,0.011641910879164996,0.02249985866922946,0.0,0.001256281407035176,0.13527751920728281,100.0
Namibia,2018,0.5981848042843798,0.3249256196982879,Africa,0.03987689013782953,0.10373678557295493,0.09455890121500264,0.02135678391959799,0.13337788147110408,101.0
Haiti,2018,0.5813440593706691,0.5332316668599428,Americas,0.02689682858289844,0.010062750862117699,0.01584786053882726,0.013819095477386934,0.13228785283116762,102.0
Eswatini,2018,0.3987177247932432,0.36274546591445134,Africa,0.02689682858289844,0.21482277121374863,0.012150026413100899,0.007537688442211054,0.1281620511332066,103.0
Comoros,2018,0.6825612439933706,0.37744520531443015,Africa,0.03318613675899907,0.07241788682231895,0.024300052826201797,0.02638190954773869,0.12770569675064555,104.0
Angola,2018,0.681326466932783,0.42409140365116516,Africa,0.02328382175832999,0.009893153937475266,0.038563127311146334,0.03329145728643216,0.12648335404974828,105.0
Rwanda,2018,0.7473129024600567,0.3855454783083119,Africa,0.012712431419777868,0.054271015885578595,0.0369783412572636,0.011306532663316582,0.12397371583381617,106.0
Lesotho,2018,0.1643580915390479,0.27912231355477113,Africa,0.05620232838217585,0.1649612753688733,0.09561542525092447,0.04585427135678392,0.12314580127119801,107.0
Ethiopia,2018,0.7533723953345844,0.391356571383245,Africa,0.005084972567911148,0.026344055627791282,0.049656629688325404,0.010678391959798994,0.12094039873882598,108.0
Nigeria,2018,0.6026889491575995,0.3362603277631311,Africa,0.043757527097551194,0.03889988128215275,0.06286318013734812,0.013190954773869345,0.1175061411745945,109.0
Zimbabwe,2018,0.5163636241811251,0.36045307971051277,Africa,0.021945671082563897,0.09203459777262704,0.048600105652403594,0.0043969849246231155,0.11730597394564667,110.0
United Republic of Tanzania,2018,0.6857602407367422,0.4030439443108875,Africa,0.0017395958784959193,0.018655661710667647,0.016376122556788168,0.007537688442211054,0.11063630804846974,111.0
Eritrea,2018,0.6616425610170722,0.23834335962635667,Africa,0.006824568446407066,0.07524450223302617,0.0739566825145272,0.03643216080402009,0.10935150811209095,112.0
Mozambique,2018,0.5375854360674495,0.40672076062908036,Africa,0.006423123243677238,0.014811464752105829,0.005282620179609086,0.005653266331658291,0.10163186630713616,113.0
Guinea,2018,0.5241351653706121,0.3788663298761137,Africa,0.024354342298942865,0.019220984792809093,0.010036978341257264,0.003768844221105527,0.10138591671407556,114.0
Papua New Guinea,2018,0.6948523906137023,0.34234162931753676,Western Pacific,0.0036130068245684476,0.015320255526033125,0.005810882197569995,0.009422110552763818,0.09919061004188982,115.0
Benin,2018,0.6328488064947735,0.3314680316540475,Africa,0.00481734243275793,0.016733563231386736,0.012678288431061807,0.000628140703517588,0.09415421345911927,116.0
Zambia,2018,0.652348494227112,0.2344801385885511,Africa,0.025023417636825914,0.05918932670020916,0.020602218700475437,0.005653266331658291,0.09313715655441412,117.0
Sierra Leone,2018,0.5379969669177285,0.33908616518608814,Africa,0.005084972567911148,0.03030131720278139,0.010565240359218173,0.001256281407035176,0.0927806977408071,118.0
Mali,2018,0.5241740819344827,0.34482305222271914,Africa,0.011106650608858556,0.010458477019616712,0.004226096143687269,0.001256281407035176,0.08970903060211281,119.0
Togo,2018,0.6473640908611165,0.29524702101516165,Africa,0.004951157500334538,0.009384363163547967,0.013206550449022716,0.0018844221105527635,0.0879222339136167,120.0
Malawi,2018,0.651798690646189,0.23790076424185957,Africa,0.015161247156429813,0.011532590875685454,0.010565240359218173,0.003768844221105527,0.08100899656313544,121.0
Congo,2018,0.629597202350626,0.18811247261234443,Africa,0.008296534189749766,0.03962914805811521,0.01479133650290544,0.0031407035175879394,0.07560297050698414,122.0
Niger,2018,0.5898061811058017,0.2182711750624997,Africa,0.0,0.0,0.0010565240359218173,0.000628140703517588,0.06689279855991345,123.0
Liberia,2018,0.6587249165507796,0.14398785658064361,Africa,0.01378295196039074,0.023291310984227487,0.009508716323296355,0.000628140703517588,0.06651905215734248,124.0
Kenya,2018,0.7297256147726265,0.02540456865601204,Africa,0.016459253311922925,0.05466674204307761,0.009508716323296355,0.010678391959798994,0.05838195011431528,125.0
Chad,2018,0.46085291788758065,0.1805939831807022,Africa,0.0017395958784959193,0.004013793883204254,0.008452192287374538,0.0,0.0563257725248927,126.0
Central African Republic,2018,0.28423855365852013,0.0570680665505241,Africa,0.004282082162451492,0.0010741138560687452,0.0031695721077654522,0.001256281407035176,0.025962899945662466,127.0
South Sudan,2018,0.40345321448767835,0.0,Africa,0.000535260270306437,0.008027587766408502,0.018489170628631802,0.0018844221105527635,0.025801325958492903,128.0
Malta,2019,0.598046020926138,0.7551250295279784,Europe,0.9491845262164713,0.43931471798865274,1.0,0.30925925925925923,0.7075216752717044,1.0
Greece,2019,0.35568658443687295,0.7553812234188079,Europe,0.8262569079390755,0.18556012904661254,0.8213457076566126,0.7746913580246914,0.6664833860169818,2.0
Norway,2019,0.6373459170681064,0.6499278430871817,Europe,0.6126162555600486,0.8730670819890979,0.6635730858468678,0.558641975308642,0.664266265383305,3.0
Belgium,2019,0.5091549422240709,0.7161435546628051,Europe,0.4570696859415016,0.664534430971187,0.9791183294663574,0.46666666666666673,0.6616869097156963,4.0
Finland,2019,0.49882014612890657,0.7662352831589133,Europe,0.47620973176978026,0.7295583490933363,0.7873163186388245,0.6030864197530864,0.6566242234919817,5.0
Ireland,2019,0.7159598600334033,0.6948136074893668,Europe,0.44264725704272817,0.8436422293914785,0.8298530549110597,0.4179012345679013,0.6529158369435891,6.0
Portugal,2019,0.45258796749456087,0.7907711979110162,Europe,0.7263782180886913,0.38903103793525423,0.7161639597834494,0.6697530864197531,0.6432139835405647,7.0
Spain,2019,0.5407590645205738,0.7629705659941067,Europe,0.5853888664240464,0.31844476582489706,0.9474091260634184,0.504320987654321,0.6362291841896763,8.0
Italy,2019,0.45210549149430246,0.7787188569941693,Europe,0.5379431190187358,0.33874735788185556,0.9636504253673629,0.5327160493827161,0.6349667608007984,9.0
United Arab Emirates,2019,1.0,0.8925214962542946,Eastern Mediterranean,0.360830300579593,0.31566358883079315,0.974477958236659,0.4320987654320988,0.6326355808763283,10.0
Lithuania,2019,0.25060584714180834,0.7587966082393619,Europe,0.6112683650087614,0.4308599399265769,0.7950502706883217,0.6499999999999999,0.625753033861585,11.0
Andorra,2019,0.6621080194447208,0.7540564123758177,Europe,0.587545491306106,0.2509734119479364,0.7470997679814386,0.6771604938271605,0.6145291244236261,12.0
Denmark,2019,0.5307465088098207,0.7106677065085266,Europe,0.927348699285618,0.643898097674936,0.4276875483372003,0.4444444444444445,0.6027201509679391,13.0
Australia,2019,0.6962012045484444,0.6398043165856236,Western Pacific,0.5088286831109314,0.7110913338524865,0.6852281515854601,0.37530864197530867,0.5905329857199404,14.0
Switzerland,2019,0.6415799336082046,0.7141514021000678,Europe,0.5817495619355709,1.0,0.5197215777262182,0.25,0.5883289015624517,15.0
United States of America,2019,0.5712815734255359,0.5878187127915288,Americas,0.4648874511389675,0.7069195683613305,0.7726218097447797,0.36728395061728397,0.5877750665794576,16.0
Sweden,2019,0.5625864209155387,0.6611914170339014,Europe,0.5735274295727188,0.6297140950050061,0.6156225831399845,0.4796296296296297,0.5840051739362044,17.0
Iceland,2019,0.7077264645806729,0.7328921864771493,Europe,0.5201509637417443,0.8812437423517634,0.4153132250580046,0.4870370370370371,0.5820378554911227,18.0
Austria,2019,0.5280937141741793,0.7329009125889058,Europe,0.712360156355304,0.5755923906997441,0.5638051044083527,0.3734567901234568,0.5731714626472907,19.0
Germany,2019,0.41917148232287826,0.7304166631782191,Europe,0.5849844992586603,0.6516297697185449,0.5119876256767208,0.524074074074074,0.56766969516495,20.0
Saudi Arabia,2019,0.8812244378809618,0.8001428727283073,Eastern Mediterranean,0.3504515433346812,0.3459227945266437,0.8081979891724672,0.3802469135802469,0.5630966833993437,21.0
Costa Rica,2019,0.7922700703322445,0.6674995309743269,Americas,0.3158107561665993,0.14462120369340306,0.8375870069605569,0.6499999999999999,0.5625883288848205,22.0
Romania,2019,0.26055214665484516,0.9171964935783573,Europe,0.42215932066316214,0.4079430414951607,0.7138437741686002,0.5425925925925926,0.5596992522397426,23.0
Czechia,2019,0.4467426908176646,0.912835414764149,Europe,0.5498045558700634,0.48592724440983426,0.5622583139984533,0.45679012345679015,0.5547558561088562,24.0
Syrian Arab Republic,2019,0.6693673925175652,0.7984218714509091,Eastern Mediterranean,0.20002695781102575,0.08143286238736233,0.9675174013921114,0.5660493827160493,0.5516728695075592,25.0
Jordan,2019,0.9699804575429157,0.9213335705916037,Eastern Mediterranean,0.33508559105000674,0.15886082990321507,0.7625676720804331,0.45740740740740743,0.5515542699105601,26.0
France,2019,0.5505833393483976,0.6577363471492818,Europe,0.4326728669632026,0.5019468238958728,0.7293116782675948,0.40925925925925927,0.5501223928449268,27.0
Argentina,2019,0.6389571248545369,0.6085097469219757,Americas,0.7031945006065509,0.2130937812882412,0.46867749419953597,0.7228395061728395,0.5496901476333012,28.0
Bulgaria,2019,0.0,0.913318093381566,Europe,0.5665183987060252,0.2523083769051062,0.6527455529775715,0.6574074074074074,0.5487491647811539,29.0
Croatia,2019,0.348390878656036,0.9242769479162398,Europe,0.47944466909286965,0.3941484036044054,0.6017014694508894,0.5475308641975309,0.5475209753094323,30.0
Canada,2019,0.6310186666932536,0.5614036857116217,Americas,0.32147189648200564,0.5376015129602848,0.7958236658932716,0.40493827160493834,0.5466705422946169,31.0
Slovenia,2019,0.4948580162498637,0.9087516948379363,Europe,0.43631217145167817,0.5629658471465124,0.5622583139984533,0.44814814814814813,0.546544565631734,32.0
Israel,2019,0.8067032795823432,0.6463296143861236,Europe,0.4701442242889878,0.2885749249082212,0.6218097447795825,0.5339506172839507,0.5363272807833231,33.0
Poland,2019,0.44470198752675505,0.9110712879952515,Europe,0.4375252729478366,0.33451996885081764,0.5699922660479505,0.5425925925925926,0.5259623239289744,34.0
Estonia,2019,0.3921337779605978,0.7871045090880561,Europe,0.4631351934222941,0.3498720658582712,0.5537509667440063,0.6055555555555555,0.5245614127578864,35.0
Hungary,2019,0.2758234084520045,0.917915833290672,Europe,0.4665049198005122,0.29213483146067415,0.6419180201082755,0.4506172839506173,0.5137948122681858,36.0
United Kingdom,2019,0.551951913371598,0.7288891815989261,Europe,0.3907534708181696,0.4635109578373568,0.6705336426914154,0.32654320987654323,0.5115161731975498,37.0
New Zealand,2019,0.6887590201440539,0.536730364103165,Western Pacific,0.4497910769645505,0.5821559684058294,0.5398298530549112,0.38333333333333336,0.5095172970370722,38.0
Slovakia,2019,0.49314487419512276,0.9208377703760817,Europe,0.47661409893516643,0.31983535432194904,0.6318638824439289,0.3222222222222223,0.5094482045275257,39.0
North Macedonia,2019,0.43485551058005756,0.9237183703995924,Europe,0.4550478501145708,0.28579374791411727,0.4300077339520495,0.5839506172839506,0.4931348168749565,40.0
Georgia,2019,0.34977535213872013,0.9866818964492073,Europe,1.0,0.27795082879074423,0.07579273008507346,0.5,0.49013163174767893,41.0
Chile,2019,0.7448692058369066,0.6466742749601716,Americas,0.34964280900390887,0.18155523417510291,0.4215003866976025,0.7919753086419753,0.4875870024466188,42.0
Republic of Korea,2019,0.7578132244398724,0.7629124868150724,Western Pacific,0.3268634586871546,0.4328067638224497,0.5808197989172468,0.31543209876543216,0.4871000535965723,43.0
Latvia,2019,0.21616532001557776,0.7847775509718541,Europe,0.435907804286292,0.23845811547446885,0.6511987625676722,0.4395061728395062,0.4807531911488759,44.0
Belarus,2019,0.2996308934580869,0.7674235906160572,Europe,0.6083030057959294,0.5893314050506174,0.3379737045630317,0.35246913580246914,0.4777367315828124,45.0
Cyprus,2019,0.6964526879727877,0.7078709498533718,Europe,0.3902143145976547,0.21676493492045837,0.500386697602475,0.4839506172839506,0.46515102577764444,46.0
Colombia,2019,0.8029636226297214,0.6551420445324908,Americas,0.3078582019140046,0.05907219935476694,0.131477184841454,1.0,0.4283947154228886,47.0
Netherlands,2019,0.5554215641628406,0.6815138089899534,Europe,0.4960237228737027,0.5884414284125041,0.16318638824439288,0.34444444444444444,0.4180638418396949,48.0
Oman,2019,0.9450047307118833,0.8478176201386389,Eastern Mediterranean,0.27739587545491307,0.2288908666147514,0.44470224284609433,0.2,0.4084261165712982,49.0
Kuwait,2019,0.9885031352971659,0.8430523715999519,Eastern Mediterranean,0.2768567192343982,0.2583157192123707,0.2877030162412993,0.29876543209876544,0.39376898381665776,50.0
Kazakhstan,2019,0.6628087026675571,0.884459565259219,Europe,0.4834883407467314,0.3551006786071865,0.2289249806651199,0.14382716049382716,0.3848198607570902,51.0
Maldives,2019,0.9512625200569274,0.636456462962559,South-East Asia,0.2968054993934493,0.2738346868394705,0.47022428460943544,0.0691358024691358,0.3793241178387506,52.0
Malaysia,2019,0.7633884563413755,0.6343471372194692,Western Pacific,0.26796064159590244,0.20096784959394817,0.4369682907965971,0.19876543209876546,0.3636560079209584,53.0
Republic of Moldova,2019,0.4272688995827576,0.8043423728874304,Europe,0.5391562205148942,0.32411836689286905,0.07347254447022428,0.33333333333333337,0.36044118365193634,54.0
Azerbaijan,2019,0.7109989222240429,0.9999702933269906,Europe,0.41986790672597385,0.3116030704194015,0.046403712296983764,0.19074074074074077,0.3418345215831333,55.0
Mauritius,2019,0.5618718709129089,0.7621950377441306,Africa,0.34034236420002695,0.1769941039047725,0.32173240525908736,0.1969135802469136,0.3415172650583152,56.0
Tajikistan,2019,0.8382665908040433,0.9786044031255408,Europe,0.2560992047445747,0.2673823562131494,0.19489559164733178,0.09814814814814815,0.33065664136051154,57.0
Russian Federation,2019,0.3523556662237405,0.7165148997694833,Europe,0.5569483757918857,0.46295472243853597,0.028615622583139984,0.17283950617283952,0.32903691344914426,58.0
Turkey,2019,0.7336353938646439,0.6643141500835231,Europe,0.2494945410432673,0.14823673378573812,0.30626450116009285,0.23765432098765432,0.32533665234387166,59.0
Bosnia and Herzegovina,2019,0.39308482139983947,0.9257771601846214,Europe,0.3438468796333738,0.34002669929914336,0.1059551430781129,0.158641975308642,0.3092515412338258,60.0
Armenia,2019,0.5689103712754966,0.8853224181217529,Europe,0.4034236420002696,0.24340861052397375,0.019334880123743233,0.25,0.30901606165460704,61.0
Iraq,2019,0.837188749430448,0.7968045110469512,Eastern Mediterranean,0.11430111874915758,0.11130270330403827,0.2923433874709977,0.21358024691358027,0.3058595547719938,62.0
Philippines,2019,0.7496501331017482,0.5393620741713038,Western Pacific,0.09421754953497777,0.24902658805206365,0.35730858468677495,0.15432098765432098,0.2966533207358658,63.0
Montenegro,2019,0.37228026759420896,0.9319552632530936,Europe,0.3718830031001483,0.2829013238402492,0.16009280742459397,0.031481481481481485,0.29402714677732833,64.0
Kyrgyzstan,2019,0.8085206998058412,1.0,Europe,0.2800916565574875,0.21848926465680277,0.02320185614849188,0.1080246913580247,0.2840349765036581,65.0
Panama,2019,0.8161138481174222,0.6765073693598437,Americas,0.21620164442647258,0.16141951273779065,0.17324052590873937,0.18641975308641975,0.2834325203694717,66.0
Turkmenistan,2019,0.6811344687187884,0.9788847784196482,Europe,0.2593341420676641,0.18789631772165982,0.12296983758700697,0.0728395061728395,0.2825361407149753,67.0
Bahrain,2019,0.9447771700223762,0.8753757360337668,Eastern Mediterranean,0.0881520420541852,0.09389253532094782,0.11678267594740913,0.04506172839506173,0.2351916778229031,68.0
Bolivia (Plurinational State of),2019,0.7372948965024634,0.700275872367767,Americas,0.14220245316080335,0.06024029369229058,0.1500386697602475,0.12592592592592594,0.2308292353402627,69.0
Dominican Republic,2019,0.7459730302342595,0.7161245212714654,Americas,0.18843509906995554,0.06268772944710202,0.08894044856921886,0.14012345679012347,0.22934610327211058,70.0
Peru,2019,0.7924200135040221,0.579254711285721,Americas,0.1780563418250438,0.0998442540883302,0.08894044856921886,0.12037037037037036,0.21874859087560586,71.0
Nepal,2019,0.7263435169254573,0.6459079730456224,South-East Asia,0.10540504111066182,0.1677049727444655,0.10440835266821347,0.0691358024691358,0.21171280626356515,72.0
Algeria,2019,0.8363431108082946,0.8198418660759902,Africa,0.12670171182100015,0.0,0.03789636504253674,0.09938271604938272,0.20312151802402975,73.0
Sri Lanka,2019,0.7333613535852972,0.6830185041440274,South-East Asia,0.14355034371209058,0.10229168984314163,0.06187161639597836,0.06296296296296296,0.20047946302711375,74.0
Sao Tome and Principe,2019,0.8232765251766281,0.6464778227417244,Africa,0.0618681763040841,0.1030704194014907,0.13302397525135343,0.01666666666666667,0.19715953390197546,75.0
Thailand,2019,0.6167850345437149,0.49654690729586093,South-East Asia,0.06941636339129263,0.15335409945488934,0.16163959783449344,0.0691358024691358,0.19342074047451013,76.0
